Sec,sad
1,0.0612244897959184
2,0.0816326530612245
3,0.0816326530612245
4,0.0816326530612245
5,0.0408163265306122
6,0.0408163265306122
7,0.142857142857143
8,0.306122448979592
9,0.469387755102041
10,0.530612244897959
11,0.530612244897959
12,0.551020408163265
13,0.571428571428571
14,0.63265306122449
15,0.673469387755102
16,0.653061224489796
17,0.693877551020408
18,0.816326530612245
19,0.857142857142857
20,0.918367346938776
21,0.857142857142857
22,0.897959183673469
23,0.918367346938776
24,0.959183673469388
25,1.04081632653061
26,1.06122448979592
27,1.04081632653061
28,0.918367346938776
29,0.836734693877551
30,0.714285714285714
31,0.653061224489796
32,0.653061224489796
33,0.653061224489796
34,0.63265306122449
35,0.653061224489796
36,0.755102040816326
37,0.755102040816326
38,0.714285714285714
39,0.714285714285714
40,0.755102040816326
41,0.73469387755102
42,0.816326530612245
43,0.775510204081633
44,0.755102040816326
45,0.775510204081633
46,0.693877551020408
47,0.714285714285714
48,0.775510204081633
49,0.775510204081633
50,0.73469387755102
51,0.73469387755102
52,0.714285714285714
53,0.673469387755102
54,0.653061224489796
55,0.653061224489796
56,0.63265306122449
57,0.63265306122449
58,0.591836734693878
59,0.510204081632653
60,0.489795918367347
61,0.510204081632653
62,0.510204081632653
63,0.530612244897959
64,0.469387755102041
65,0.469387755102041
66,0.510204081632653
67,0.510204081632653
68,0.510204081632653
69,0.510204081632653
70,0.489795918367347
71,0.489795918367347
72,0.530612244897959
73,0.591836734693878
74,0.612244897959184
75,0.571428571428571
76,0.63265306122449
77,0.591836734693878
78,0.551020408163265
79,0.530612244897959
80,0.489795918367347
81,0.530612244897959
82,0.530612244897959
83,0.510204081632653
84,0.510204081632653
85,0.530612244897959
86,0.551020408163265
87,0.591836734693878
88,0.571428571428571
89,0.530612244897959
90,0.591836734693878
91,0.571428571428571
92,0.571428571428571
93,0.551020408163265
94,0.530612244897959
95,0.530612244897959
96,0.510204081632653
97,0.489795918367347
98,0.469387755102041
99,0.428571428571429
100,0.612244897959184
101,0.775510204081633
102,0.959183673469388
103,1.02040816326531
104,1.06122448979592
105,1.12244897959184
106,1.14285714285714
107,1.24489795918367
108,1.28571428571429
109,1.30612244897959
110,1.30612244897959
111,1.40816326530612
112,1.40816326530612
113,1.42857142857143
114,1.42857142857143
115,1.42857142857143
116,1.46938775510204
117,1.55102040816327
118,1.59183673469388
119,1.61224489795918
120,1.53061224489796
121,1.53061224489796
122,1.3265306122449
123,1.14285714285714
124,0.877551020408163
125,0.795918367346939
126,0.755102040816326
127,0.693877551020408
128,0.653061224489796
129,0.63265306122449
130,0.63265306122449
131,0.63265306122449
132,0.612244897959184
133,0.612244897959184
134,0.612244897959184
135,0.612244897959184
136,0.63265306122449
137,0.63265306122449
138,0.591836734693878
139,0.530612244897959
140,0.489795918367347
141,0.469387755102041
142,0.489795918367347
143,0.469387755102041
144,0.469387755102041
145,0.489795918367347
146,0.510204081632653
147,0.489795918367347
148,0.489795918367347
149,0.489795918367347
150,0.469387755102041
151,0.469387755102041
152,0.469387755102041
153,0.469387755102041
154,0.510204081632653
155,0.551020408163265
156,0.530612244897959
157,0.489795918367347
158,0.510204081632653
159,0.551020408163265
160,0.530612244897959
161,0.530612244897959
162,0.469387755102041
163,1.12244897959184
164,1.16326530612245
165,1.16326530612245
166,1.16326530612245
167,1.16326530612245
168,1.16326530612245
169,1.16326530612245
170,1.16326530612245
171,1.16326530612245
172,1.16326530612245
173,1.16326530612245
174,1.16326530612245
175,1.16326530612245
176,1.16326530612245
177,1.16326530612245
178,1.16326530612245
179,1.16326530612245
180,1.16326530612245
181,1.16326530612245
182,1.16326530612245
183,1.16326530612245
184,1.16326530612245
185,1.16326530612245
186,1.16326530612245
